inserts_amount,data_bytes,time_ms,dbms,,,,,
1,127,4.52060008,oracle,,,,,
1,127,4.156299949,oracle,,,,,
1,127,4.223800063,oracle,,,,,
1,127,5.117699981,oracle,,,,,
1,127,4.106400013,oracle,,,,,
1,127,3.934599996,oracle,,,,,
1,127,4.329099894,oracle,,,,,
1,127,4.719699979,oracle,,,,,
1,127,4.664499998,oracle,,,,,
1,127,3.947399974,oracle,,,,,
1,127,4.332700014,oracle,,,,,
1,127,4.481999993,oracle,,,,,
1,127,4.221599936,oracle,,,,,
1,127,4.44690001,oracle,,,,,
1,127,4.322199941,oracle,,,,,
1,127,4.351500034,oracle,,,,,
1,127,4.634899974,oracle,,,,,
1,127,4.739899993,oracle,,,,,
1,127,3.928900003,oracle,,,,,
1,127,4.293799996,oracle,,,,,
1,127,4.264099956,oracle,,,,,
1,127,3.968599916,oracle,,,,,
1,127,4.633400083,oracle,,,,,
1,127,5.474099994,oracle,,,,,
1,127,4.585700035,oracle,,,,,
1,127,4.742200017,oracle,,,,,
1,127,4.214900017,oracle,,,,,
1,127,4.168599963,oracle,,,,,
1,127,4.75940001,oracle,,,,,
1,127,4.685099959,oracle,,,,,
1,127,4.086399913,oracle,,,,,
1,127,5.346300006,oracle,,,,,
1,127,4.272899985,oracle,,,,,
1,127,5.641899943,oracle,,,,,
1,127,4.375800014,oracle,,,,,
1,127,4.302899957,oracle,,,,,
1,127,3.858100057,oracle,,,,,
1,127,4.399100065,oracle,,,,,
1,127,3.961899996,oracle,,,,,
1,127,3.91900003,oracle,,,,,
1,127,4.767299891,oracle,,,,,
1,127,4.136600018,oracle,,,,,
1,127,4.168600082,oracle,,,,,
1,127,4.432700038,oracle,,,,,
1,127,5.125099897,oracle,,,,,
1,127,4.889899969,oracle,,,,,
1,127,4.150599957,oracle,,,,,
1,127,4.310099959,oracle,,,,,
1,127,4.268299937,oracle,,,,,
1,127,4.720399976,oracle,,,,,
1,127,4.442600012,oracle,,,,,
1,127,4.832999945,oracle,,,,,
1,127,4.705199957,oracle,,,,,
1,127,4.46239996,oracle,,,,,
1,127,4.286299944,oracle,,,,,
1,127,4.291400075,oracle,,,,,
1,127,4.61379993,oracle,,,,,
1,127,5.042599916,oracle,,,,,
1,127,5.71510005,oracle,,,,,
1,127,4.462599993,oracle,,,,,
1,127,4.857599974,oracle,,,,,
1,127,4.788899899,oracle,,,,,
1,127,4.89959991,oracle,,,,,
1,127,4.780600071,oracle,,,,,
1,127,4.844599962,oracle,,,,,
1,127,4.998299956,oracle,,,,,
1,127,5.295600057,oracle,,,,,
1,127,5.384500027,oracle,,,,,
1,127,4.691200018,oracle,,,,,
1,127,4.76120007,oracle,,,,,
1,127,4.836400032,oracle,,,,,
1,127,5.490399957,oracle,,,,,
1,127,4.639299989,oracle,,,,,
1,127,4.868100047,oracle,,,,,
1,127,4.397699952,oracle,,,,,
1,127,5.301599979,oracle,,,,,
1,127,4.945800066,oracle,,,,,
1,127,4.067600012,oracle,,,,,
1,127,5.856999993,oracle,,,,,
1,127,5.187900066,oracle,,,,,
1,127,4.176300049,oracle,,,,,
1,127,4.176499963,oracle,,,,,
1,127,4.305999994,oracle,,,,,
1,127,4.731999993,oracle,,,,,
1,127,4.625199914,oracle,,,,,
1,127,4.568099976,oracle,,,,,
1,127,4.978500009,oracle,,,,,
1,127,4.400200009,oracle,,,,,
1,127,4.908200026,oracle,,,,,
1,127,4.711900115,oracle,,,,,
1,127,4.325300097,oracle,,,,,
1,127,3.902199984,oracle,,,,,
1,127,5.056300044,oracle,,,,,
1,127,5.15899992,oracle,,,,,
1,127,5.540699959,oracle,,,,,
1,127,4.706800103,oracle,,,,,
1,127,4.509000063,oracle,,,,,
1,127,4.475199938,oracle,,,,,
1,127,4.484500051,oracle,,,,,
1,127,4.705000043,oracle,,,,,
1,127,4.247499943,oracle,,,,,
1,127,4.68719995,oracle,,,,,
1,127,4.489199996,oracle,,,,,
1,127,4.621399999,oracle,,,,,
1,127,4.391499996,oracle,,,,,
1,127,4.992399931,oracle,,,,,
1,127,4.747399926,oracle,,,,,
1,127,4.310599923,oracle,,,,,
1,127,3.969200015,oracle,,,,,
1,127,4.419400096,oracle,,,,,
1,127,4.467599988,oracle,,,,,
1,127,4.172099948,oracle,,,,,
1,127,4.354200006,oracle,,,,,
1,127,4.150099993,oracle,,,,,
1,127,4.454600096,oracle,,,,,
1,127,4.554499984,oracle,,,,,
1,127,4.30340004,oracle,,,,,
1,127,3.788599968,oracle,,,,,
1,127,4.064299941,oracle,,,,,
1,127,4.153300047,oracle,,,,,
1,127,5.875500083,oracle,,,,,
1,127,4.694899917,oracle,,,,,
1,127,4.919500113,oracle,,,,,
1,127,4.489099979,oracle,,,,,
1,127,4.041100025,oracle,,,,,
1,127,4.213999987,oracle,,,,,
1,127,4.177600026,oracle,,,,,
1,127,4.101000071,oracle,,,,,
1,127,4.555799961,oracle,,,,,
1,127,4.555799961,oracle,,,,,
1,127,4.783699989,oracle,,,,,
1,127,4.84920001,oracle,,,,,
1,127,4.914499998,oracle,,,,,
1,127,4.42050004,oracle,,,,,
1,127,3.935299993,oracle,,,,,
1,127,4.269299984,oracle,,,,,
1,127,4.717599988,oracle,,,,,
1,127,4.337299943,oracle,,,,,
1,127,4.278699994,oracle,,,,,
1,127,4.817499995,oracle,,,,,
1,127,4.916800022,oracle,,,,,
1,127,4.756500006,oracle,,,,,
1,127,4.453400016,oracle,,,,,
1,127,3.778399944,oracle,,,,,
1,127,4.367200017,oracle,,,,,
1,127,4.353399992,oracle,,,,,
1,127,4.682000041,oracle,,,,,
1,127,4.745700002,oracle,,,,,
1,127,4.184900045,oracle,,,,,
1,127,4.423099995,oracle,,,,,
1,127,4.577199936,oracle,,,,,
1,127,4.31309998,oracle,,,,,
1,127,4.480399966,oracle,,,,,
1,127,4.571799994,oracle,,,,,
1,127,4.250100017,oracle,,,,,
1,127,4.488499999,oracle,,,,,
1,127,4.807899952,oracle,,,,,
1,127,4.311499953,oracle,,,,,
1,127,4.422999978,oracle,,,,,
1,127,4.337400079,oracle,,,,,
1,127,5.306599975,oracle,,,,,
1,127,5.171499968,oracle,,,,,
1,127,4.552700043,oracle,,,,,
1,127,5.011899948,oracle,,,,,
1,127,5.556400061,oracle,,,,,
1,127,4.523999929,oracle,,,,,
1,127,5.253800035,oracle,,,,,
1,127,5.121199965,oracle,,,,,
1,127,5.468199968,oracle,,,,,
1,127,4.669399977,oracle,,,,,
1,127,4.933300018,oracle,,,,,
1,127,4.906199932,oracle,,,,,
1,127,4.992599964,oracle,,,,,
1,127,5.116699934,oracle,,,,,
1,127,5.044999957,oracle,,,,,
1,127,4.893100023,oracle,,,,,
1,127,5.012000084,oracle,,,,,
1,127,5.077399969,oracle,,,,,
1,127,4.505900025,oracle,,,,,
1,127,4.612400055,oracle,,,,,
1,127,4.748600006,oracle,,,,,
1,127,6.813500047,oracle,,,,,
1,127,5.093899965,oracle,,,,,
1,127,4.839699984,oracle,,,,,
1,127,4.493800044,oracle,,,,,
1,127,5.055899978,oracle,,,,,
1,127,4.800300002,oracle,,,,,
1,127,4.508900046,oracle,,,,,
1,127,4.709500074,oracle,,,,,
1,127,4.844499946,oracle,,,,,
1,127,4.686999917,oracle,,,,,
1,127,4.968899965,oracle,,,,,
1,127,3.952000022,oracle,,,,,
1,127,5.353100061,oracle,,,,,
1,127,4.842600107,oracle,,,,,
1,127,4.849299908,oracle,,,,,
1,127,4.424199939,oracle,,,,,
1,127,4.960099936,oracle,,,,,
1,127,4.647300005,oracle,,,,,
1,127,4.700099945,oracle,,,,,
1,127,5.191199899,oracle,,,,,
1,127,4.89989996,oracle,,,,,
1,127,5.003499985,oracle,,,,,
1,127,4.673699975,oracle,,,,,
1,127,4.944599986,oracle,,,,,
1,127,4.927999973,oracle,,,,,
1,127,4.597199917,oracle,,,,,
1,127,5.110299945,oracle,,,,,
1,127,4.833800077,oracle,,,,,
1,127,4.994699955,oracle,,,,,
1,127,4.454699993,oracle,,,,,
1,127,4.425200105,oracle,,,,,
1,127,4.519499898,oracle,,,,,
1,127,6.114199996,oracle,,,,,
1,127,5.406800032,oracle,,,,,
1,127,5.214699984,oracle,,,,,
1,127,4.402500033,oracle,,,,,
1,127,4.105000019,oracle,,,,,
1,127,4.513000011,oracle,,,,,
1,127,4.191699982,oracle,,,,,
1,127,4.374600053,oracle,,,,,
1,127,4.315600038,oracle,,,,,
1,127,4.335000038,oracle,,,,,
1,127,4.068099976,oracle,,,,,
1,127,4.07949996,oracle,,,,,
1,127,4.55279994,oracle,,,,,
1,127,4.414300084,oracle,,,,,
1,127,4.603799939,oracle,,,,,
1,127,3.894999981,oracle,,,,,
1,127,4.180799961,oracle,,,,,
1,127,4.021999955,oracle,,,,,
1,127,4.230900049,oracle,,,,,
1,127,4.171399951,oracle,,,,,
1,127,4.720499992,oracle,,,,,
1,127,4.93599999,oracle,,,,,
1,127,3.873299956,oracle,,,,,
1,127,4.841799974,oracle,,,,,
1,127,4.932500005,oracle,,,,,
1,127,4.409600019,oracle,,,,,
1,127,4.979000092,oracle,,,,,
1,127,5.467700005,oracle,,,,,
1,127,4.605800033,oracle,,,,,
1,127,4.730100036,oracle,,,,,
1,127,4.625699997,oracle,,,,,
1,127,4.919700027,oracle,,,,,
1,127,4.272199988,oracle,,,,,
1,127,4.42809999,oracle,,,,,
1,127,4.312899947,oracle,,,,,
1,127,4.577299953,oracle,,,,,
1,127,3.92990005,oracle,,,,,
1,127,4.502600074,oracle,,,,,
1,127,4.518700004,oracle,,,,,
1,127,4.2421,oracle,,,,,
1,127,4.461400032,oracle,,,,,
1,127,4.902899981,oracle,,,,,
1,127,4.227399945,oracle,,,,,
1,127,4.142200112,oracle,,,,,
1,127,4.388899922,oracle,,,,,
1,127,4.859500051,oracle,,,,,
1,127,4.761199951,oracle,,,,,
1,127,4.815899968,oracle,,,,,
1,127,5.166100025,oracle,,,,,
1,127,3.938499928,oracle,,,,,
1,127,4.286000013,oracle,,,,,
1,127,4.342399955,oracle,,,,,
1,127,3.979099989,oracle,,,,,
1,127,4.818799973,oracle,,,,,
1,127,4.530600071,oracle,,,,,
1,127,4.607499957,oracle,,,,,
1,127,4.817499995,oracle,,,,,
1,127,5.167800069,oracle,,,,,
1,127,4.754199982,oracle,,,,,
1,127,4.792299986,oracle,,,,,
1,127,4.58130002,oracle,,,,,
1,127,4.471199989,oracle,,,,,
1,127,4.54279995,oracle,,,,,
1,127,4.463799953,oracle,,,,,
1,127,4.953400016,oracle,,,,,
1,127,4.852299929,oracle,,,,,
1,127,4.957099915,oracle,,,,,
1,127,4.938499928,oracle,,,,,
1,127,4.960100055,oracle,,,,,
1,127,4.683399916,oracle,,,,,
1,127,4.505100012,oracle,,,,,
1,127,4.649200082,oracle,,,,,
1,127,5.086199999,oracle,,,,,
1,127,5.719500065,oracle,,,,,
1,127,4.741099954,oracle,,,,,
1,127,4.552900076,oracle,,,,,
1,127,4.707199931,oracle,,,,,
1,127,4.235499978,oracle,,,,,
1,127,4.598500013,oracle,,,,,
1,127,4.37590003,oracle,,,,,
1,127,4.005499959,oracle,,,,,
1,127,4.353399992,oracle,,,,,
1,127,4.905200005,oracle,,,,,
1,127,5.082700014,oracle,,,,,
1,127,4.422999978,oracle,,,,,
1,127,4.176200032,oracle,,,,,
1,127,4.244199991,oracle,,,,,
1,127,4.675199986,oracle,,,,,
1,127,4.652999997,oracle,,,,,
1,127,3.996099949,oracle,,,,,
1,127,4.787299991,oracle,,,,,
1,127,4.450299978,oracle,,,,,
1,127,4.519299984,oracle,,,,,
1,127,4.670600057,oracle,,,,,
1,127,4.340200067,oracle,,,,,
1,127,4.34829998,oracle,,,,,
1,127,3.92050004,oracle,,,,,
1,127,5.256900072,oracle,,,,,
1,127,4.638799906,oracle,,,,,
1,127,4.647400022,oracle,,,,,
1,127,4.58889997,oracle,,,,,
1,127,4.594900012,oracle,,,,,
1,127,3.753399968,oracle,,,,,
1,127,4.568599939,oracle,,,,,
1,127,4.69870007,oracle,,,,,
1,127,4.063899994,oracle,,,,,
1,127,4.305799961,oracle,,,,,
1,127,4.312899947,oracle,,,,,
1,127,4.306800008,oracle,,,,,
1,127,4.379799962,oracle,,,,,
1,127,4.551800013,oracle,,,,,
1,127,4.623600006,oracle,,,,,
1,127,4.104300022,oracle,,,,,
1,127,4.352599978,oracle,,,,,
1,127,4.523100019,oracle,,,,,
1,127,4.263399959,oracle,,,,,
1,127,4.644799948,oracle,,,,,
1,127,4.376000047,oracle,,,,,
1,127,4.416499972,oracle,,,,,
1,127,4.160099983,oracle,,,,,
1,127,4.00030005,oracle,,,,,
1,127,4.246199965,oracle,,,,,
1,127,4.763399959,oracle,,,,,
1,127,4.315799952,oracle,,,,,
1,127,4.753799915,oracle,,,,,
1,127,4.774199963,oracle,,,,,
1,127,4.405999899,oracle,,,,,
1,127,4.923799992,oracle,,,,,
1,127,4.39380002,oracle,,,,,
1,127,4.791800022,oracle,,,,,
1,127,4.80369997,oracle,,,,,
1,127,4.20660007,oracle,,,,,
1,127,4.671399951,oracle,,,,,
1,127,4.423799992,oracle,,,,,
1,127,5.167700052,oracle,,,,,
1,127,4.415600061,oracle,,,,,
1,127,4.287899971,oracle,,,,,
1,127,4.543500066,oracle,,,,,
1,127,3.889699936,oracle,,,,,
1,127,3.942700028,oracle,,,,,
1,127,4.54490006,oracle,,,,,
1,127,5.170799971,oracle,,,,,
1,127,4.539099932,oracle,,,,,
1,127,4.95510006,oracle,,,,,
1,127,4.16989994,oracle,,,,,
1,127,4.295099974,oracle,,,,,
1,127,4.57160008,oracle,,,,,
1,127,4.487200022,oracle,,,,,
1,127,4.475700021,oracle,,,,,
1,127,4.626199961,oracle,,,,,
1,127,4.261500001,oracle,,,,,
1,127,4.576099992,oracle,,,,,
1,127,4.395099998,oracle,,,,,
1,127,4.440199971,oracle,,,,,
1,127,4.096300006,oracle,,,,,
1,127,4.906900048,oracle,,,,,
1,127,5.00999999,oracle,,,,,
1,127,4.191200018,oracle,,,,,
1,127,4.440799952,oracle,,,,,
1,127,5.547799945,oracle,,,,,
1,127,4.999499917,oracle,,,,,
1,127,4.188500047,oracle,,,,,
1,127,4.565799952,oracle,,,,,
1,127,4.743700027,oracle,,,,,
1,127,4.454100013,oracle,,,,,
1,127,4.377500057,oracle,,,,,
1,127,4.781000018,oracle,,,,,
1,127,4.0546,oracle,,,,,
1,127,4.855999947,oracle,,,,,
1,127,4.621199965,oracle,,,,,
1,127,4.491899967,oracle,,,,,
1,127,4.343100071,oracle,,,,,
1,127,5.009600043,oracle,,,,,
1,127,4.087100029,oracle,,,,,
1,127,4.630599976,oracle,,,,,
1,127,4.681100011,oracle,,,,,
1,127,4.250800014,oracle,,,,,
1,127,4.231800079,oracle,,,,,
1,127,5.249000072,oracle,,,,,
1,127,4.004999995,oracle,,,,,
1,127,4.288100004,oracle,,,,,
1,127,4.761900067,oracle,,,,,
1,127,4.979700089,oracle,,,,,
1,127,5.353500009,oracle,,,,,
1,127,4.113300085,oracle,,,,,
1,127,5.327099919,oracle,,,,,
1,127,5.222299933,oracle,,,,,
1,127,4.466699958,oracle,,,,,
1,127,4.945600033,oracle,,,,,
1,127,4.674300075,oracle,,,,,
1,127,5.063199997,oracle,,,,,
1,127,4.834999919,oracle,,,,,
1,127,4.718000054,oracle,,,,,
1,127,5.099300027,oracle,,,,,
1,127,4.478000045,oracle,,,,,
1,127,5.275900006,oracle,,,,,
1,127,5.254899979,oracle,,,,,
1,127,5.162999988,oracle,,,,,
1,127,4.209100008,oracle,,,,,
1,127,4.901899934,oracle,,,,,
1,127,5.37590003,oracle,,,,,
1,127,4.940499902,oracle,,,,,
1,127,4.826999903,oracle,,,,,
1,127,4.977599978,oracle,,,,,
1,127,4.192499995,oracle,,,,,
1,127,4.763899922,oracle,,,,,
1,127,4.015100002,oracle,,,,,
1,127,4.54550004,oracle,,,,,
1,127,4.317800045,oracle,,,,,
1,127,4.442200065,oracle,,,,,
1,127,4.242999911,oracle,,,,,
1,127,4.673900008,oracle,,,,,
1,127,5.319900036,oracle,,,,,
1,127,4.992599964,oracle,,,,,
1,127,4.389899969,oracle,,,,,
1,127,4.313399911,oracle,,,,,
1,127,3.916600108,oracle,,,,,
1,127,4.360199928,oracle,,,,,
1,127,4.428300023,oracle,,,,,
1,127,3.952900052,oracle,,,,,
1,127,4.786200047,oracle,,,,,
1,127,4.115999937,oracle,,,,,
1,127,4.192899942,oracle,,,,,
1,127,4.245499969,oracle,,,,,
1,127,4.373700023,oracle,,,,,
1,127,5.608100057,oracle,,,,,
1,127,4.479800105,oracle,,,,,
1,127,4.657299995,oracle,,,,,
1,127,4.868200064,oracle,,,,,
1,127,4.738199949,oracle,,,,,
1,127,4.967199922,oracle,,,,,
1,127,4.970300078,oracle,,,,,
1,127,5.121500015,oracle,,,,,
1,127,4.80340004,oracle,,,,,
1,127,5.160099983,oracle,,,,,
1,127,4.772199988,oracle,,,,,
1,127,4.003600001,oracle,,,,,
1,127,5.107800007,oracle,,,,,
1,127,4.617499948,oracle,,,,,
1,127,4.935400009,oracle,,,,,
1,127,4.481899977,oracle,,,,,
1,127,4.723899961,oracle,,,,,
1,127,4.207000017,oracle,,,,,
1,127,4.940199971,oracle,,,,,
1,127,4.843599916,oracle,,,,,
1,127,4.809899926,oracle,,,,,
1,127,4.066300035,oracle,,,,,
1,127,4.3046,oracle,,,,,
1,127,4.209699988,oracle,,,,,
1,127,4.307300091,oracle,,,,,
1,127,4.702600002,oracle,,,,,
1,127,4.275599957,oracle,,,,,
1,127,4.64199996,oracle,,,,,
1,127,5.346599936,oracle,,,,,
1,127,4.556600094,oracle,,,,,
1,127,4.712299943,oracle,,,,,
1,127,4.442499995,oracle,,,,,
1,127,4.253800035,oracle,,,,,
1,127,4.535100102,oracle,,,,,
1,127,5.099400043,oracle,,,,,
1,127,5.246299982,oracle,,,,,
1,127,6.105800033,oracle,,,,,
1,127,5.32980001,oracle,,,,,
1,127,4.859400034,oracle,,,,,
1,127,5.101699948,oracle,,,,,
1,127,4.217700005,oracle,,,,,
1,127,4.520200014,oracle,,,,,
1,127,4.976999998,oracle,,,,,
1,127,4.229600072,oracle,,,,,
1,127,5.175099969,oracle,,,,,
1,127,4.034600019,oracle,,,,,
1,127,4.202800035,oracle,,,,,
1,127,4.312400103,oracle,,,,,
1,127,4.293300033,oracle,,,,,
1,127,5.118399978,oracle,,,,,
1,127,4.682199955,oracle,,,,,
1,127,4.695299983,oracle,,,,,
1,127,4.123700023,oracle,,,,,
1,127,4.470499992,oracle,,,,,
1,127,4.540899992,oracle,,,,,
1,127,4.731099963,oracle,,,,,
1,127,4.368499994,oracle,,,,,
1,127,4.25970006,oracle,,,,,
1,127,4.584499955,oracle,,,,,
1,127,4.962300062,oracle,,,,,
1,127,4.319499969,oracle,,,,,
1,127,4.537699938,oracle,,,,,
1,127,4.888400078,oracle,,,,,
1,127,4.671499968,oracle,,,,,
1,127,5.125699997,oracle,,,,,
1,127,4.344900012,oracle,,,,,
1,127,4.221900105,oracle,,,,,
1,127,4.681200027,oracle,,,,,
1,127,4.643700004,oracle,,,,,
1,127,4.787299991,oracle,,,,,
1,127,4.769500017,oracle,,,,,
1,127,4.791500092,oracle,,,,,
1,127,4.736299992,oracle,,,,,
1,127,4.794199944,oracle,,,,,
1,127,4.806299925,oracle,,,,,
1,127,4.366299987,oracle,,,,,
1,127,5.40109992,oracle,,,,,
1,127,4.444899917,oracle,,,,,
1,127,4.976000071,oracle,,,,,
1,127,4.187399983,oracle,,,,,
1,127,5.132999897,oracle,,,,,
1,127,4.709100008,oracle,,,,,
1,127,4.214199901,oracle,,,,,
1,127,4.640399933,oracle,,,,,
1,127,4.916000009,oracle,,,,,
1,127,4.611099958,oracle,,,,,
1,127,5.008100033,oracle,,,,,
1,127,4.983799934,oracle,,,,,
1,127,4.590200067,oracle,,,,,
1,127,4.381999969,oracle,,,,,
1,127,4.889700055,oracle,,,,,
1,127,5.336899996,oracle,,,,,
1,127,4.286099911,oracle,,,,,
1,127,4.761500001,oracle,,,,,
1,127,5.143999934,oracle,,,,,
1,127,4.585600019,oracle,,,,,
1,127,4.478299975,oracle,,,,,
1,127,4.483200073,oracle,,,,,
1,127,4.915799975,oracle,,,,,
1,127,4.7227,oracle,,,,,
1,127,4.806999922,oracle,,,,,
1,127,4.659100056,oracle,,,,,
1,127,4.638200045,oracle,,,,,
1,127,4.032500029,oracle,,,,,
1,127,4.551699996,oracle,,,,,
1,127,4.107800007,oracle,,,,,
1,127,4.390599966,oracle,,,,,
1,127,4.359599948,oracle,,,,,
1,127,4.527100086,oracle,,,,,
1,127,4.009899974,oracle,,,,,
1,127,3.954899907,oracle,,,,,
1,127,4.843899965,oracle,,,,,
1,127,4.148300052,oracle,,,,,
1,127,4.106299996,oracle,,,,,
1,127,4.56129992,oracle,,,,,
1,127,4.918300033,oracle,,,,,
1,127,4.055500031,oracle,,,,,
1,127,4.478999972,oracle,,,,,
1,127,4.760200024,oracle,,,,,
1,127,4.626299977,oracle,,,,,
1,127,4.631599903,oracle,,,,,
1,127,5.012199998,oracle,,,,,
1,127,5.336400032,oracle,,,,,
1,127,4.78429997,oracle,,,,,
1,127,4.982300043,oracle,,,,,
1,127,4.705600023,oracle,,,,,
1,127,5.166599989,oracle,,,,,
1,127,5.4023,oracle,,,,,
1,127,5.151199937,oracle,,,,,
1,127,5.279399991,oracle,,,,,
1,127,4.582700014,oracle,,,,,
1,127,4.70539999,oracle,,,,,
1,127,4.234599948,oracle,,,,,
1,127,4.15260005,oracle,,,,,
1,127,4.024600029,oracle,,,,,
1,127,4.424100041,oracle,,,,,
1,127,4.527899981,oracle,,,,,
1,127,4.668900013,oracle,,,,,
1,127,4.49729991,oracle,,,,,
1,127,4.352899909,oracle,,,,,
1,127,4.387099981,oracle,,,,,
1,127,4.407199979,oracle,,,,,
1,127,4.615099907,oracle,,,,,
1,127,4.356299996,oracle,,,,,
1,127,4.808400035,oracle,,,,,
1,127,4.651699901,oracle,,,,,
1,127,4.836199999,oracle,,,,,
1,127,4.070899963,oracle,,,,,
1,127,4.060300112,oracle,,,,,
1,127,4.440400004,oracle,,,,,
1,127,5.110200047,oracle,,,,,
1,127,4.182599902,oracle,,,,,
1,127,4.510200024,oracle,,,,,
1,127,4.192799926,oracle,,,,,
1,127,4.386500001,oracle,,,,,
1,127,3.95630002,oracle,,,,,
1,127,4.069800019,oracle,,,,,
1,127,4.206900001,oracle,,,,,
1,127,4.384299994,oracle,,,,,
1,127,4.226300001,oracle,,,,,
1,127,4.263599992,oracle,,,,,
1,127,3.940299988,oracle,,,,,
1,127,4.10769999,oracle,,,,,
1,127,4.253500104,oracle,,,,,
1,127,4.252900004,oracle,,,,,
1,127,4.126399994,oracle,,,,,
1,127,4.797099948,oracle,,,,,
1,127,4.572199941,oracle,,,,,
1,127,4.288299918,oracle,,,,,
1,127,4.304399967,oracle,,,,,
1,127,4.509200096,oracle,,,,,
1,127,4.571799994,oracle,,,,,
1,127,4.431200027,oracle,,,,,
1,127,4.990499973,oracle,,,,,
1,127,4.215399981,oracle,,,,,
1,127,4.436500072,oracle,,,,,
1,127,3.993199944,oracle,,,,,
1,127,4.289800048,oracle,,,,,
1,127,4.101800084,oracle,,,,,
1,127,4.003700018,oracle,,,,,
1,127,4.292199969,oracle,,,,,
1,127,4.304100037,oracle,,,,,
1,127,4.018099904,oracle,,,,,
1,127,4.239300013,oracle,,,,,
1,127,4.839100003,oracle,,,,,
1,127,3.820899963,oracle,,,,,
1,127,3.745000005,oracle,,,,,
1,127,4.388700008,oracle,,,,,
1,127,4.402399898,oracle,,,,,
1,127,4.844400048,oracle,,,,,
1,127,5.013700008,oracle,,,,,
1,127,4.081200004,oracle,,,,,
1,127,4.717099905,oracle,,,,,
1,127,3.957999945,oracle,,,,,
1,127,4.682999969,oracle,,,,,
1,127,4.546200037,oracle,,,,,
1,127,3.941599965,oracle,,,,,
1,127,4.385200024,oracle,,,,,
1,127,4.367300034,oracle,,,,,
1,127,4.648100019,oracle,,,,,
1,127,4.584300041,oracle,,,,,
1,127,4.53610003,oracle,,,,,
1,127,4.452900052,oracle,,,,,
1,127,4.528400064,oracle,,,,,
1,127,4.574699998,oracle,,,,,
1,127,4.465399981,oracle,,,,,
1,127,4.053499937,oracle,,,,,
1,127,4.30309999,oracle,,,,,
1,127,4.976799965,oracle,,,,,
1,127,4.316200018,oracle,,,,,
1,127,4.978100061,oracle,,,,,
1,127,5.140900016,oracle,,,,,
1,127,4.759199977,oracle,,,,,
1,127,4.995800018,oracle,,,,,
1,127,4.885399938,oracle,,,,,
1,127,4.576300025,oracle,,,,,
1,127,5.432799935,oracle,,,,,
1,127,4.523000002,oracle,,,,,
1,127,4.612499952,oracle,,,,,
1,127,4.362200022,oracle,,,,,
1,127,4.289900064,oracle,,,,,
1,127,4.414399981,oracle,,,,,
1,127,4.737800002,oracle,,,,,
1,127,4.750999928,oracle,,,,,
1,127,4.227599978,oracle,,,,,
1,127,4.731100082,oracle,,,,,
1,127,4.854599953,oracle,,,,,
1,127,4.384499907,oracle,,,,,
1,127,4.544499993,oracle,,,,,
1,127,3.852599978,oracle,,,,,
1,127,4.039399981,oracle,,,,,
1,127,3.85679996,oracle,,,,,
1,127,3.828500032,oracle,,,,,
1,127,4.069000006,oracle,,,,,
1,127,4.720699906,oracle,,,,,
1,127,4.023999929,oracle,,,,,
1,127,4.035700083,oracle,,,,,
1,127,4.883999944,oracle,,,,,
1,127,4.879099965,oracle,,,,,
1,127,4.455299973,oracle,,,,,
1,127,6.804699898,oracle,,,,,
1,127,4.676599979,oracle,,,,,
1,127,4.749600053,oracle,,,,,
1,127,5.129000068,oracle,,,,,
1,127,4.03790009,oracle,,,,,
1,127,4.572399974,oracle,,,,,
1,127,4.297799945,oracle,,,,,
1,127,4.593000054,oracle,,,,,
1,127,4.072100043,oracle,,,,,
1,127,4.328799963,oracle,,,,,
1,127,4.611899972,oracle,,,,,
1,127,3.892500043,oracle,,,,,
1,127,4.33949995,oracle,,,,,
1,127,4.149099946,oracle,,,,,
1,127,5.08889997,oracle,,,,,
1,127,4.5625,oracle,,,,,
1,127,4.334100008,oracle,,,,,
1,127,4.277199984,oracle,,,,,
1,127,3.976799965,oracle,,,,,
1,127,4.207899928,oracle,,,,,
1,127,4.718400002,oracle,,,,,
1,127,4.141299963,oracle,,,,,
1,127,4.497300029,oracle,,,,,
1,127,4.407199979,oracle,,,,,
1,127,4.242699981,oracle,,,,,
1,127,3.755599976,oracle,,,,,
1,127,4.14259994,oracle,,,,,
1,127,4.466500044,oracle,,,,,
1,127,4.257700086,oracle,,,,,
1,127,4.301099896,oracle,,,,,
1,127,4.353399992,oracle,,,,,
1,127,5.150300026,oracle,,,,,
1,127,4.145799994,oracle,,,,,
1,127,4.581100106,oracle,,,,,
1,127,3.92110002,oracle,,,,,
1,127,4.944599986,oracle,,,,,
1,127,3.801999927,oracle,,,,,
1,127,3.926900029,oracle,,,,,
1,127,5.609699965,oracle,,,,,
1,127,7.036399961,oracle,,,,,
1,127,6.775300026,oracle,,,,,
1,127,6.096099973,oracle,,,,,
1,127,6.504499912,oracle,,,,,
1,127,6.736400008,oracle,,,,,
1,127,6.824499965,oracle,,,,,
1,127,6.009600043,oracle,,,,,
1,127,6.02760005,oracle,,,,,
1,127,5.942799926,oracle,,,,,
1,127,6.322600007,oracle,,,,,
1,127,6.400299907,oracle,,,,,
1,127,5.530399919,oracle,,,,,
1,127,6.760699987,oracle,,,,,
1,127,6.368499994,oracle,,,,,
1,127,7.178599954,oracle,,,,,
1,127,6.214900017,oracle,,,,,
1,127,6.985700011,oracle,,,,,
1,127,7.055299997,oracle,,,,,
